track_id,genre,genre_name,mfcc_kurtosis1,mfcc_kurtosis2,mfcc_kurtosis3,mfcc_kurtosis4,mfcc_kurtosis5,mfcc_kurtosis6,mfcc_kurtosis7,mfcc_kurtosis8,mfcc_kurtosis9,mfcc_kurtosis10,mfcc_kurtosis11,mfcc_kurtosis12,mfcc_kurtosis13,mfcc_kurtosis14,mfcc_kurtosis15,mfcc_kurtosis16,mfcc_kurtosis17,mfcc_kurtosis18,mfcc_kurtosis19,mfcc_kurtosis20,mfcc_max1,mfcc_max2,mfcc_max3,mfcc_max4,mfcc_max5,mfcc_max6,mfcc_max7,mfcc_max8,mfcc_max9,mfcc_max10,mfcc_max11,mfcc_max12,mfcc_max13,mfcc_max14,mfcc_max15,mfcc_max16,mfcc_max17,mfcc_max18,mfcc_max19,mfcc_max20,mfcc_mean1,mfcc_mean2,mfcc_mean3,mfcc_mean4,mfcc_mean5,mfcc_mean6,mfcc_mean7,mfcc_mean8,mfcc_mean9,mfcc_mean10,mfcc_mean11,mfcc_mean12,mfcc_mean13,mfcc_mean14,mfcc_mean15,mfcc_mean16,mfcc_mean17,mfcc_mean18,mfcc_mean19,mfcc_mean20,mfcc_median1,mfcc_median2,mfcc_median3,mfcc_median4,mfcc_median5,mfcc_median6,mfcc_median7,mfcc_median8,mfcc_median9,mfcc_median10,mfcc_median11,mfcc_median12,mfcc_median13,mfcc_median14,mfcc_median15,mfcc_median16,mfcc_median17,mfcc_median18,mfcc_median19,mfcc_median20,mfcc_min1,mfcc_min2,mfcc_min3,mfcc_min4,mfcc_min5,mfcc_min6,mfcc_min7,mfcc_min8,mfcc_min9,mfcc_min10,mfcc_min11,mfcc_min12,mfcc_min13,mfcc_min14,mfcc_min15,mfcc_min16,mfcc_min17,mfcc_min18,mfcc_min19,mfcc_min20,mfcc_skew1,mfcc_skew2,mfcc_skew3,mfcc_skew4,mfcc_skew5,mfcc_skew6,mfcc_skew7,mfcc_skew8,mfcc_skew9,mfcc_skew10,mfcc_skew11,mfcc_skew12,mfcc_skew13,mfcc_skew14,mfcc_skew15,mfcc_skew16,mfcc_skew17,mfcc_skew18,mfcc_skew19,mfcc_skew20,mfcc_std1,mfcc_std2,mfcc_std3,mfcc_std4,mfcc_std5,mfcc_std6,mfcc_std7,mfcc_std8,mfcc_std9,mfcc_std10,mfcc_std11,mfcc_std12,mfcc_std13,mfcc_std14,mfcc_std15,mfcc_std16,mfcc_std17,mfcc_std18,mfcc_std19,mfcc_std20
18844,21,Hip-Hop,0.26043787599,-0.85967862606,2.2500963211,1.2523510456,0.22644241154,-0.16667076945,-0.20337300003,0.2851857245,-0.17300467193,-0.010699145496,-0.52403378487,2.609588623,-0.3808221221,0.44167789817,-0.44968223572,0.053849153221,0.0074319122359,-0.095628522336,-0.42478647828,0.023205984384,15.867836952,219.59281921,54.324848175,107.6155777,85.885574341,52.895027161,38.52324295,50.57460022,23.525566101,40.923957825,29.516523361,25.501840591,31.870214462,20.41834259,22.102594376,27.460071564,16.684019089,20.668613434,23.037403107,26.515731812,-116.52278137,135.60012817,-28.128170013,30.289373398,30.601770401,20.07544136,1.59040308,25.205667496,-7.3188848495,15.814915657,3.9202573299,3.405146122,7.1733064651,-1.2874430418,-1.7748587132,3.3949296474,-4.6002039909,-1.2918585539,-1.3327809572,0.68582415581,-122.17604828,149.66433716,-26.543367386,29.631361008,30.936904907,21.726819992,1.7607123852,25.054424286,-6.8748278618,15.825933456,4.4290928841,3.7321166992,7.5875501633,-0.69791316986,-1.5040242672,3.6811664104,-4.2548217773,-1.229090929,-1.2247971296,0.56293487549,-483.12750244,-3.6415315208E-14,-126.09923553,-21.287216187,-19.883325577,-15.292762756,-34.805557251,-15.422869682,-38.367290497,-9.7219629288,-24.919603348,-49.606311798,-17.70545578,-29.797115326,-27.144300461,-28.859348297,-26.102981567,-20.169904709,-26.916397095,-27.297405243,0.12854547799,-0.61142647266,-0.70135802031,0.37345787883,-0.094715408981,-0.40077906847,-0.043384548277,-0.1604000926,-0.13645985723,0.0021159180906,-0.11376078427,-0.7122784853,-0.21116782725,-0.40157026052,-0.063236445189,-0.17789638042,-0.18500626087,0.0027370918542,-0.089107044041,0.041928920895,49.909126282,39.639137268,20.187763214,14.628185272,12.844134331,10.617944717,9.2143831253,8.4762840271,8.2206983566,7.1915149689,8.8481388092,7.3327140808,7.7907986641,7.1275167465,7.6990747452,8.1699256897,6.1835808754,5.7816376686,7.5973820686,7.3733959198
18845,21,Hip-Hop,1.8051869869,0.88280510902,-0.10494763404,0.42019888759,-0.41762578487,-0.00025997284683,-0.44013759494,0.0014204748441,-0.14925268292,-0.081353530288,-0.45486629009,0.5892944932,0.011391300708,-0.14357756078,0.3249784112,-0.24828481674,-0.064317218959,-0.092853970826,-0.19254425168,-0.3809800148,-4.3383135796,192.12297058,16.958726883,119.59145355,88.172721863,51.805774689,59.111408234,70.548789978,30.875303268,64.448738098,35.38143158,33.971721649,32.904029846,29.640769958,31.841026306,30.335325241,23.47791481,27.192817688,22.642438889,18.829849243,-136.41540527,117.83149719,-63.935848236,51.274467468,36.59765625,11.445554733,22.222450256,36.808425903,-1.0329159498,26.72277832,8.7419929504,6.1754622459,10.332535744,1.2789769173,7.8222999573,8.7106351852,3.7139143944,1.9652215242,3.2966172695,-4.8329844475,-133.61253357,121.68096161,-65.73324585,50.65203476,35.416591644,11.733046532,22.586492538,37.227272034,-0.16059616208,26.337982178,10.228752136,6.19227314,10.419564247,1.3141717911,7.9755692482,8.6831121445,3.8487603664,1.9057674408,3.2293906212,-4.8354654312,-437.7203064,8.5604715347,-116.34076691,-0.58298742771,-13.753386497,-34.602069855,-11.702656746,-2.6979272366,-36.803859711,-6.7842926979,-26.282108307,-24.142471313,-16.909402847,-25.165819168,-22.919885635,-14.893314362,-19.495321274,-22.007961273,-19.746297836,-25.8561306,-0.77873378992,-0.84082913399,0.41893154383,0.28014469147,0.14623050392,-0.17665970325,-0.11619010568,-0.21214278042,-0.30610495806,0.22347790003,-0.41829606891,-0.17736136913,-0.073295295238,0.050614383072,-0.23497413099,-0.074606113136,-0.086695961654,0.045569345355,-0.00014919150271,-0.010915943421,48.714172363,26.043672562,21.959604263,15.68646431,15.873740196,11.370423317,11.256417274,11.525192261,10.084774017,9.4705276489,10.050829887,6.7357287407,6.7946214676,7.6810383797,7.0232224464,6.9305391312,5.8381590843,6.3248529434,6.2040076256,6.6494202614
18846,21,Hip-Hop,1.3347300291,2.1828389168,-0.10557527095,0.085947729647,0.4512552321,0.92663574219,0.12762735784,0.32694354653,0.42180657387,0.081705100834,-0.0042186221108,-0.16973526776,0.25545394421,0.45923793316,-0.02383393608,0.21701259911,0.42288887501,0.29665780067,0.46923023462,0.7312681675,-18.025726318,233.71347046,10.711627007,101.62312317,80.58908844,32.143066406,37.857467651,62.817718506,37.887214661,42.433162689,33.705059052,24.631780624,35.601333618,30.610271454,25.401994705,29.174697876,32.127887726,27.167892456,28.582357407,28.239471436,-115.66640472,181.1315918,-43.347423553,41.015850067,26.150491714,7.0669283867,9.0203676224,16.874778748,-0.86679637432,10.195414543,5.5583891869,-1.6417782307,8.3089694977,3.2508299351,1.1411089897,5.759642601,3.2318530083,2.9978756905,1.026345253,-2.7498149872,-117.00280762,182.92845154,-41.781539917,40.544536591,26.71711731,7.8399000168,9.2849168777,17.338396072,-0.50427746773,9.9210157394,5.5215086937,-1.7025723457,8.2647638321,2.875287056,0.98966854811,5.8406386375,3.2900977135,3.0242099762,1.186819315,-2.5664761066,-467.56756592,4.8707604408,-106.47952271,-16.113256454,-12.972420692,-32.109722137,-31.484605789,-20.954532623,-35.993648529,-22.846288681,-20.83549118,-30.365604401,-18.548931122,-20.553583145,-17.460769653,-21.101724625,-22.797136307,-19.830472946,-27.026107788,-30.732440948,-0.10623990744,-0.85752427578,-0.31928223372,0.20325422287,-0.083615645766,-0.61078459024,-0.20106588304,-0.14492474496,-0.15908713639,0.073530137539,0.044151317328,0.02448133193,0.0053013265133,0.36835536361,0.11481975019,-0.13077558577,-0.082219064236,-0.045446980745,-0.12887585163,-0.085991941392,37.364250183,19.665782928,18.776651382,15.756130219,12.22747612,8.6981992722,9.6666946411,9.4923276901,8.9154987335,8.4304208755,7.585776329,7.8649597168,6.6813659668,6.6550664902,5.967233181,6.3574404716,6.0912914276,6.1306400299,6.275053978,6.3530802727
18847,21,Hip-Hop,-0.086292162538,2.6994345188,-0.37518393993,2.9433071613,0.28231462836,2.0557160378,1.4999988079,-0.28362578154,0.39995890856,-0.15275843441,0.25813490152,0.13859580457,0.86429512501,-0.6475020051,-0.60071563721,-0.020309958607,0.21913430095,0.57156175375,0.41476452351,0.10252058506,3.207691431,223.29556274,19.612379074,80.944198608,91.546379089,60.535572052,38.470989227,40.889698029,23.554876328,33.475254059,32.249420166,19.480308533,37.462631226,31.340171814,34.705596924,33.092849731,24.779735565,24.934955597,26.203954697,16.540910721,-145.53015137,162.20635986,-58.242946625,42.301761627,37.830497742,9.4370012283,3.3979914188,11.280034065,-5.7037992477,8.1363401413,8.5408267975,-0.55733186007,14.415611267,5.0487947464,8.8121700287,11.615329742,4.903345108,3.619669199,0.097519911826,-2.9367172718,-148.62466431,160.76493835,-57.702682495,45.650379181,38.082511902,8.3829088211,3.6594669819,11.089452744,-5.3835744858,8.5857315063,8.862487793,-0.17621943355,15.195029259,4.5371260643,8.9000005722,11.506484032,5.097017765,3.8365263939,0.26309284568,-2.7040128708,-481.34060669,0.12562943995,-109.30183411,-37.530731201,-35.918823242,-13.18859005,-58.234653473,-29.777111053,-42.008171082,-21.603672028,-22.472881317,-23.622133255,-23.018159866,-22.977058411,-17.878145218,-18.578409195,-23.83849144,-22.974786758,-23.362361908,-33.12292099,0.22580373287,-0.17139048874,-0.07100187242,-1.4680457115,-0.31412056088,0.9245621562,-0.64806139469,-0.1460545063,-0.2538651824,-0.29828557372,-0.24569690228,-0.29364216328,-0.6669704318,0.12284018844,-0.067611202598,-0.084664359689,-0.18237398565,-0.26422485709,0.1280516088,-0.31415298581,51.178764343,18.376947403,19.390884399,16.66865921,17.221782684,9.3324661255,13.832108498,11.05768013,8.5352611542,7.8980932236,7.2288269997,6.6400823593,8.3869333267,9.4821691513,8.235168457,7.5804772377,6.2395706177,5.5821762085,5.8562459946,6.2416167259
18848,21,Hip-Hop,0.78796958923,2.0254626274,0.12742210925,-1.0960726738,0.24262462556,-0.088093057275,0.12023740262,0.16445815563,0.87884861231,-0.45488277078,-0.35329818726,-0.26360836625,-0.35373434424,-0.78685176373,-0.57842934132,0.021285075694,-0.13627886772,0.35053572059,-0.0061968797818,-0.0041494760662,-25.648326874,222.23995972,27.500463486,78.878479004,65.852890015,26.043210983,37.069274902,40.700553894,27.283161163,31.936197281,31.741588593,29.222682953,35.231349945,30.964853287,29.181177139,25.46664238,17.641040802,15.886883736,17.907907486,22.390676498,-146.17094421,180.02880859,-43.90687561,29.752418518,28.569969177,-0.45575928688,7.7955260277,18.486078262,5.7453193665,10.241669655,11.767343521,6.13245821,14.958070755,8.2562198639,6.2821626663,6.3144755363,-1.7149860859,-2.7108178139,-2.5944588184,-4.4421238899,-146.96063232,182.86048889,-40.761425018,30.062139511,29.017766953,-0.33655703068,7.9188351631,18.467857361,6.346323967,10.20536232,11.714788437,5.9828457832,14.971237183,8.1982927322,6.0423254967,7.6566419601,-0.9927713275,-2.7765924931,-2.2770369053,-4.6811313629,-458.47219849,2.919822216,-111.12625122,-15.492666245,-18.14478302,-25.583349228,-28.738817215,-16.857065201,-26.629766464,-15.740653038,-10.748646736,-17.772979736,-3.8069324493,-18.943304062,-13.724121094,-20.070606232,-27.359006882,-23.426668167,-28.912054062,-30.212673187,0.032505698502,-0.69806498289,-0.56106519699,0.086239360273,-0.20622870326,-0.019969074056,-0.087457217276,-0.066945210099,-0.57178318501,-0.092140354216,-0.0049065207131,0.056322012097,0.097011327744,0.035549405962,0.123973988,-0.65203249454,-0.41951140761,0.037030495703,-0.21496641636,0.14043778181,40.559669495,19.059673309,22.561317444,19.155714035,10.78291893,6.9931311607,8.3178424835,7.0066137314,7.1950144768,7.424621582,6.2211446762,7.3223829269,6.4071183205,7.8164772987,7.1829190254,7.1632452011,6.6230115891,5.3454947472,6.4451384544,7.0906705856
18849,21,Hip-Hop,0.76188009977,0.2095657438,1.5610817671,1.821846962,0.073622718453,-0.40128016472,-0.021682728082,0.16844956577,0.0021695077885,0.6012352109,1.2077627182,0.12268662453,0.088518798351,-0.043747413903,-0.21075965464,0.38750788569,1.2010073662,-0.20673874021,1.1386562586,0.32949647307,-16.072101593,255.83229065,94.408760071,183.3671875,86.667861938,91.120918274,52.814842224,69.455703735,37.519954681,52.647083282,63.65794754,41.05488205,51.769199371,40.406433105,37.207550049,50.183986664,38.678665161,38.473896027,60.230091095,35.707401276,-159.07241821,152.66989136,-41.763088226,50.492607117,33.862426758,24.139135361,12.613720894,20.95262146,0.0054363585077,9.0842351913,12.282008171,-6.2219061852,10.157795906,-0.21133354306,-2.1110460758,5.9193172455,-0.087796539068,-1.7864590883,7.0251131058,-0.92723631859,-150.64196777,160.09629822,-41.86529541,49.980102539,34.312568665,24.385267258,12.95838356,20.981803894,0.18105597794,9.3044395447,12.854545593,-6.1415843964,9.769572258,-0.60500586033,-1.4094002247,5.9314308167,0.020144995302,-1.2000794411,6.6385884285,-1.0451703072,-483.25201416,-1.5099033135E-14,-110.89680481,-42.851066589,-44.649230957,-50.205833435,-41.326442719,-35.234889984,-54.987262726,-51.918876648,-45.639270782,-44.222263336,-26.92376709,-34.719223022,-46.746364594,-57.224788666,-50.520263672,-41.140556335,-42.17181778,-32.808029175,-0.49148449302,-0.75795042515,0.802701056,0.041766483337,-0.36074930429,-0.23091316223,-0.22053165734,-0.046164352447,-0.14857080579,-0.18856666982,-0.46931827068,0.044502407312,0.15831625462,0.17896878719,-0.16729149222,-0.2742792964,-0.21681781113,-0.11159808189,0.36159598827,0.077615194023,48.971096039,41.388233185,29.922451019,23.678131104,19.203119278,23.26309967,12.361593246,12.532377243,12.026180267,10.721484184,10.982373238,10.655117035,9.7986431122,9.7397384644,10.916993141,12.187728882,9.3637151718,11.513643265,11.426102638,8.0063676834
18850,21,Hip-Hop,1.8758381605,2.4804563522,1.0658335686,-0.46347749233,0.62345081568,0.032451227307,0.64897966385,-0.39695206285,-0.13061989844,0.89572477341,0.36857795715,1.1512615681,0.56187134981,-0.45021870732,-0.36767074466,0.05791721493,0.13253456354,0.37092751265,-0.20797663927,-0.31144613028,-46.60925293,204.10351562,57.528213501,116.12052917,98.848136902,58.686687469,57.895374298,54.973117828,37.732532501,62.417194366,32.634819031,17.947990417,46.658149719,28.686302185,29.124269485,29.42360878,18.882514954,28.039356232,30.068534851,21.498987198,-210.98356628,110.51246643,-42.902626038,65.619949341,56.458629608,27.255432129,24.202548981,24.402637482,11.575972557,22.966430664,7.0592083931,-6.6863241196,12.849889755,1.3268003464,-0.57460296154,-3.6514468193,-8.3641777039,5.3246212006,1.5999591351,-2.0748867989,-213.56745911,114.16709137,-37.930339813,65.768486023,58.467453003,27.437585831,24.989864349,24.306148529,14.166307449,23.453044891,7.4693207741,-6.8588576317,13.242540359,2.0641810894,-2.2286374569,-5.114839077,-8.0740661621,4.8322458267,-0.73766136169,-2.1649644375,-459.00305176,-24.408531189,-145.05119324,-5.7248902321,-14.534473419,-6.7214374542,-13.171596527,-8.8446626663,-20.055610657,-10.160000801,-27.22608757,-34.805549622,-11.044408798,-25.829956055,-16.520050049,-26.806816101,-32.211971283,-14.050978661,-19.971172333,-21.841228485,-0.72895497084,-0.94105762243,-0.39427754283,-0.13508789241,-0.69838988781,-0.15117391944,-0.49922332168,0.016564013436,-0.72494322062,-0.18784122169,-0.29213762283,-0.18653827906,0.089766852558,-0.21405649185,0.62517213821,0.62193399668,-0.0050387000665,0.4429037869,0.71640437841,0.11931973696,64.459922791,30.340578079,27.229581833,19.421535492,13.621095657,9.6092815399,10.279395103,9.9421052933,10.12597084,9.2870664597,7.8129200935,6.7987613678,7.768386364,7.6554727554,7.6804428101,8.0517864227,6.8228597641,5.8217549324,9.4947557449,6.3936700821
18851,21,Hip-Hop,1.2987257242,0.85152971745,-0.17122648656,-0.18280488253,-0.18921472132,0.05114325881,0.069048583508,-0.50900304317,-0.41997984052,-0.065779231489,-0.32447436452,-0.28112673759,0.023702571169,-0.15688948333,0.40916189551,-0.19658014178,0.067928306758,-0.20117612183,-0.11147568375,-0.34343415499,30.874160767,200.19958496,39.989040375,125.83204651,68.324859619,37.13866806,38.674243927,56.600952148,32.094142914,53.271713257,35.724205017,33.371566772,39.505687714,28.773397446,36.93780899,26.29050827,23.074314117,22.83849144,24.659496307,18.333755493,-97.547706604,127.08986664,-61.906410217,60.386898041,15.865743637,3.9464056492,-12.009413719,16.309545517,-6.9582304955,14.625479698,6.3482160568,2.2739846706,9.1008005142,-6.6376824379,-1.846758604,-1.139306426,-1.3076810837,-1.2973524332,-1.4306255579,-3.2221007347,-92.700759888,129.44351196,-65.641609192,58.434715271,16.057672501,4.6793837547,-13.106771469,16.363389969,-7.1320638657,15.00713253,6.7835116386,1.8132983446,9.5220241547,-6.6603503227,-1.6085054874,-1.4132685661,-1.1120927334,-1.0669416189,-1.9084068537,-3.383651495,-452.55258179,-5.9900527,-126.56201172,2.181252718,-31.401548386,-39.151824951,-57.416477203,-20.146942139,-58.496776581,-25.676895142,-27.795610428,-32.256160736,-24.101263046,-34.082794189,-36.383491516,-27.873132706,-33.774013519,-27.409845352,-23.158660889,-26.689975739,-0.36544337869,-0.74668264389,0.52253490686,0.34431502223,0.083246812224,-0.32046729326,0.29446539283,0.0015877641272,0.070602558553,-0.032107982785,-0.19024154544,0.071239434183,-0.28694105148,0.07606754452,-0.073994040489,0.055468142033,-0.23910281062,-0.085757955909,0.32435628772,0.15995512903,48.05513382,30.317268372,26.215202332,19.322328568,15.184250832,11.722302437,13.620204926,12.616639137,13.443351746,12.645273209,10.951869965,10.122657776,9.2124261856,9.2367763519,9.2094755173,7.8491292,8.0675506592,7.1007599831,7.4773187637,7.0565676689
18852,21,Hip-Hop,-0.42499539256,-0.47840341926,0.29903322458,-0.95955377817,0.21354840696,-0.1064741537,0.24390691519,0.42647507787,0.49931046367,0.8503023982,0.26453658938,0.95175218582,-0.10837646574,-0.4582478404,0.052648112178,-0.45489579439,0.41813385487,0.14895944297,0.59684509039,0.16030925512,-12.829660416,184.2628479,90.6014328,121.14366913,58.899635315,54.836303711,65.6434021,70.685707092,43.598827362,58.689460754,45.348903656,53.117397308,58.186531067,51.05046463,50.783130646,39.627033234,32.236152649,37.643665314,37.872226715,28.912080765,-175.69155884,90.028121948,4.5610046387,56.152015686,14.626364708,21.197683334,5.7004213333,31.36059761,-2.1383075714,20.118089676,3.9324941635,4.3452734947,13.218196869,8.1986570358,13.259895325,10.148663521,-1.8656045198,4.6349987984,0.087256342173,-1.153482914,-165.05775452,94.103904724,5.6035394669,52.486618042,14.790086746,21.408849716,4.6484999657,31.046140671,-2.8452284336,19.094863892,2.9248418808,3.3939013481,13.960429192,8.867647171,13.529051781,9.8331832886,-2.3890881538,4.2821440697,-0.75578272343,-1.2786878347,-455.45172119,-3.3725192547,-78.44065094,-10.153100014,-32.683994293,-19.004013062,-41.68082428,-13.099552155,-40.793151855,-17.184242249,-25.613529205,-29.327423096,-32.18032074,-29.054712296,-21.602718353,-18.75607872,-37.794025421,-24.402189255,-31.013742447,-28.36640358,-0.32384198904,-0.38910678029,-0.25694745779,0.25710052252,-0.15448510647,-0.15630637109,0.47840505838,0.042776275426,0.39072135091,0.49530899525,0.47049117088,0.70913463831,-0.031862124801,-0.022759282961,0.073605507612,0.14391767979,0.1213586852,0.31986489892,0.34666934609,0.24446772039,67.02230072,33.21081543,26.507751465,25.10666275,13.618105888,11.280184746,17.02514267,10.766596794,12.304000854,10.28112793,11.528961182,12.520356178,13.91764164,12.98800087,10.636569023,9.9847373962,9.8241882324,9.0928964615,10.406200409,8.8655767441
18853,21,Hip-Hop,0.48054692149,0.18855628371,0.26706448197,1.8151606321,-0.45477634668,-0.30956709385,0.64094924927,0.10661768168,0.080411426723,1.0174570084,0.16887754202,0.31679227948,0.23712976277,0.41502320766,-0.15945568681,0.069563634694,0.062296152115,0.60940951109,0.71756947041,-0.11248741299,-13.772986412,213.01107788,82.648445129,153.01412964,40.953022003,53.006938934,29.040735245,67.325485229,16.954435349,57.217273712,19.306732178,17.791257858,33.866340637,15.58470726,19.665365219,24.132768631,18.383104324,20.888706207,35.672168732,22.122468948,-149.4370575,126.48174286,33.409629822,84.198417664,-0.72447299957,6.5658226013,-6.3998336792,36.673248291,-11.673971176,18.076293945,-3.0958714485,-5.3126020432,3.6650502682,-7.9239459038,-2.0230131149,0.70673453808,-4.316470623,-4.9473700523,1.0418566465,-5.6404953003,-152.41920471,128.88230896,36.773777008,85.22290802,-1.8703956604,5.6626815796,-4.4140944481,36.395694733,-10.693374634,16.756113052,-2.22006464,-5.4031057358,3.6221745014,-7.8472275734,-1.9403252602,0.81069201231,-4.8441119194,-5.1497783661,0.54176735878,-5.9064660072,-473.14178467,-2.930988785E-14,-29.212486267,-1.4210854715E-14,-48.494449615,-28.369516373,-56.895740509,-4.7073456244E-14,-48.573532104,-9.7177305222,-36.235157013,-23.813776016,-22.258983612,-29.997909546,-21.736358643,-21.462032318,-22.68047905,-28.121744156,-17.389671326,-27.069030762,0.39321014285,-0.32694581151,-0.71575546265,-0.95435720682,0.039763636887,0.3235360682,-0.74819421768,0.10064245015,-0.39745867252,0.77956688404,-0.44991669059,0.16617104411,0.093041040003,0.054336581379,-0.0078514814377,-0.083385527134,0.3900129199,0.17985191941,0.51710778475,0.05788955465,42.727714539,33.851963043,16.342679977,19.551776886,15.67457962,13.130375862,11.934892654,9.4945793152,8.857460022,7.7328824997,7.3698368073,5.5457406044,6.3843035698,5.2771382332,5.5872178078,5.4625663757,5.7538762093,5.4298052788,5.7554574013,5.9323172569
18854,21,Hip-Hop,1.3060929775,2.6090598106,1.5191413164,0.23532047868,0.23959584534,-0.12093577534,1.0633015633,-0.26447296143,-0.010334705003,-0.048898067325,-0.093334943056,-0.040346968919,-0.013356233947,-0.40730163455,-0.017927363515,-0.15110492706,-0.48955664039,-0.39679431915,0.40516892076,-0.15459322929,-15.375980377,227.68269348,55.986656189,87.239852905,74.723052979,59.808990479,39.419090271,54.688762665,32.19203949,39.584686279,38.770278931,29.095882416,40.409233093,28.487739563,33.801994324,29.245161057,27.475400925,32.103889465,39.754268646,42.378726959,-133.38464355,178.07762146,-58.306419373,18.404167175,22.870332718,-5.7502236366,3.5916287899,18.437627792,-1.3470478058,7.2341527939,10.534698486,-0.13638073206,6.1289153099,1.9967881441,-0.6327251792,-0.55891734362,1.0952433348,4.1977243423,6.6494708061,4.6194696426,-136.60610962,181.27923584,-57.057239532,17.256946564,23.122014999,-7.9734106064,4.0319666862,19.448472977,-0.56915026903,8.0521593094,11.162077904,-0.12159371376,6.3946022987,2.7336843014,-0.55089753866,-0.41825869679,1.0558862686,4.4267969131,7.1853747368,4.5644016266,-407.82141113,19.329889297,-140.22210693,-49.423408508,-46.54825592,-46.482475281,-53.279502869,-18.107950211,-45.335922241,-31.347064972,-26.235952377,-31.225513458,-21.238815308,-27.319976807,-28.410850525,-27.033550262,-26.14356041,-21.994663239,-23.158651352,-26.143558502,0.13615186512,-1.2170112133,0.30978274345,0.12774862349,-0.30829119682,0.50863695145,-0.62358856201,-0.080720081925,-0.32212814689,-0.2625824213,-0.23519526422,-0.046529263258,-0.11056022346,-0.21554517746,-0.023419806734,0.073946014047,-0.0034703793935,-0.069936543703,-0.31775045395,0.096867330372,37.282539368,23.251333237,22.08263588,21.091236115,16.737102509,17.435588837,12.673084259,10.988598824,10.333006859,9.7121744156,8.7533979416,8.9491386414,8.7214918137,8.4571781158,8.2100162506,8.1630792618,8.5513343811,7.934155941,8.0461730957,9.7878265381
18855,21,Hip-Hop,0.99130856991,1.8472955227,0.035474080592,-0.17669536173,-0.18458107114,0.36946722865,0.16641412675,-0.2270808965,0.048371318728,0.47382217646,0.17933158576,0.2004891932,0.12893633544,-0.1272969991,-0.34648641944,0.43409621716,-0.021333929151,-0.31976300478,0.082420736551,-0.031877301633,-11.293217659,234.54202271,15.815050125,96.627426147,81.610900879,32.966747284,25.666397095,31.636880875,30.543848038,38.404323578,26.399114609,23.319467545,33.316020966,25.566143036,16.033647537,22.704874039,22.280183792,26.66960907,20.42537117,23.12818718,-153.91519165,168.59057617,-50.507167816,51.439918518,47.654258728,11.037319183,1.7697113752,3.8244128227,4.0586128235,12.781554222,9.4215297699,-4.3190817833,11.873147964,3.4000911713,-4.1770215034,1.9251927137,0.62020939589,5.5528230667,1.0566568375,1.2250956297,-155.62249756,167.85057068,-51.888671875,49.364105225,51.118854523,11.574364662,1.9566479921,3.8421263695,3.3910620213,12.418966293,9.7969865799,-4.6140899658,11.584527969,3.6221401691,-4.7161436081,1.8911422491,0.82300180197,5.6905460358,0.98096114397,1.1383345127,-439.74057007,23.950176239,-100.59342194,14.101117134,2.176456213,-19.641525269,-31.455219269,-16.18954277,-26.199733734,-13.0837183,-21.459695816,-26.858053207,-6.9866204262,-18.990509033,-26.395664215,-25.607103348,-20.120071411,-11.855098724,-25.226131439,-20.197906494,-0.074246332049,0.14518919587,0.46786761284,0.36420077085,-0.6727284193,-0.45737943053,-0.32229796052,0.18313597143,0.073701001704,0.30977156758,-0.33850255609,0.29637441039,0.35327208042,-0.22009763122,0.19655759633,-0.072321593761,-0.082243047655,-0.018196480349,0.096996933222,0.070623494685,45.873947144,16.496023178,19.105714798,13.371128082,13.406020164,7.5172595978,9.1983499527,7.1309475899,8.7821989059,7.6257724762,6.5213027,5.698554039,6.2606415749,6.9455289841,7.4952688217,6.5667114258,5.950360775,5.6691765785,5.437951088,5.3621416092
